SALE TITLE,SESSION,HIP,COLOR,NAME,SEX,SIRE,DAM,SIRE OF DAM,PROPERTY LINE,PURCHASER,PRICE,PRIVATE SALE,YEAR OF BIRTH,FOALED,BARN,COVER DATE,SOLD AS DESCRIPTION,VIRTUAL INSPECTION
Midlantic Two-Year-Olds in Training (2019),2019-05-21,459,B,MUSICAL THUNDER,F,MACLEAN'S MUSIC,SHERI'S THUNDER,THUNDER GULCH,GRASSROOTS TRAINING & SALES LLC,RANDI PERSAUD,9500,,04/27/2017,LOUISIANA,I,,,,11,https://www.youtube.com/watch?v=LZVp-xCN4DU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,460,DKB,,C,VIOLENCE,SHE'S ANNIE'S GIRL,CURLIN,SBM TRAINING & SALES LLC AGENT,OUT,0,,03/29/2017,FLORIDA,K-L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,461,CH,,C,RACE DAY,SHE'S EXTREME,UNBRIDLED'S SONG,SCANLON TRAINING & SALES AGENT XVIII,OUT,0,,03/13/2017,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,462,DKB,,C,BAYERN,SHE'S FUNOMENAL,FUSAICHI PEGASUS,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,JOHN AND LOUIS CELLA,110000,,04/14/2017,MARYLAND,H,,,,22,https://www.youtube.com/watch?v=K53xQ59vpbI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,463,DKB,,C,THE BIG BEAST,SHE'S KISSABLE,MONTBROOK,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,02/21/2017,FLORIDA,D-E,,,,G,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,464,CH,,F,IMAGINING,SHE'S SCARY,CONGRATS,CARY FROMMER LLC AGENT,S.R.O.A. (K.O.I.D.),40000,,04/30/2017,MARYLAND,A-B,,,,10.3,https://www.youtube.com/watch?v=2XZ67VXDY-k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,465,GRR,,C,LIAM'S MAP,SHEZA SMOKE SHOW,WILKO,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,02/07/2017,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,466,DKB,,F,STAY THIRSTY,SHORT IRON,TALE OF THE CAT,CRUPI'S NEW CASTLE FARM AGENT,S.R.O.A. (K.O.I.D.),35000,,02/15/2017,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=xikzbx8tx24
Midlantic Two-Year-Olds in Training (2019),2019-05-21,467,DKB,,F,VIOLENCE,SIGNIFICANT OTHER,NOT FOR LOVE,CRUPI'S NEW CASTLE FARM AGENT,NOT SOLD,245000,,05/22/2017,NEW YORK,I,,,,10,https://www.youtube.com/watch?v=XrEU3TOKTM4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,468,B,,F,ALPHA,SILENCE DOGOOD,GRAND SLAM,EDDIE WOODS AGENT XL,RANDI PERSAUD,27000,,01/17/2017,NEW YORK,J-K,,,,10.2,https://www.youtube.com/watch?v=J5a_NFI1rng
Midlantic Two-Year-Olds in Training (2019),2019-05-21,469,B,,C,INTO MISCHIEF,SILKEN LILY,GRAND SLAM,RICHARDSON BLOODSTOCK AGENT,NOT SOLD,495000,,02/25/2017,NEW YORK,E,,,,10.1,https://www.youtube.com/watch?v=IKpZtoeeuTo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,470,CH,,C,GOLDEN LAD,SILVER ASHLEE,RED BULLET,CARY FROMMER LLC AGENT,BARRY BERKELHAMMER AGENT FOR JOE SUTTON,120000,,02/28/2017,MARYLAND,A-B,,,,10.4,https://www.youtube.com/watch?v=zL3FxcmRO-4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,471,DKB,,F,COMMISSIONER,SILVER MARKET,AFTER MARKET,CRUPI'S NEW CASTLE FARM AGENT,OUT,0,,03/31/2017,KENTUCKY,I,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,472,DKB,,F,LEA,SILVER VALLEY,SILVER TRAIN,MASON SPRINGS LLC AGENT FOR SETH GREGORY,NOT SOLD,24000,,02/20/2017,NEW YORK,K,,,,10.3,https://www.youtube.com/watch?v=5RHHExaByJU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,473,DKB,,F,BODEMEISTER,SINGAVICTORYSONG,HARD SPUN,DE MERIC SALES AGENT,OUT,0,,03/14/2017,KENTUCKY,I-J,,,,21.4,https://www.youtube.com/watch?v=hcy7YFjZDTQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,474,B,,C,TIZNOW,SING LADY SING,SCAT DADDY,PIKE RACING AGENT,SHANNON WEAVER AGENT FOR TOM O'GRADY,125000,,04/07/2017,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=RVjVfTQIENo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,475,DKB,,F,GEMOLOGIST,SIPPI FEVER,STORMIN FEVER,GRASSROOTS TRAINING & SALES LLC AGENT,OUT,0,,04/08/2017,PENNSYLVANIA,I,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,476,CH,STAINED CLASS,F,PALACE,SISHEBA,SILENT NAME (JPN),HEMINGWAY RACING AND TRAINING STABLES AGENT,ANTHONY PECORARO,14000,,03/27/2017,FLORIDA,J,,,,10.3,https://www.youtube.com/watch?v=amZ5E8_q8aw
Midlantic Two-Year-Olds in Training (2019),2019-05-21,477,B,,F,GEMOLOGIST,SISTER MARETTE,CUVEE,NIALL BRENNAN STABLES LLC AGENT I,CLEAR STARS STABLE,92000,,03/01/2017,NEW YORK,J,,,,10.2,https://www.youtube.com/watch?v=LrxhTb2XqkY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,478,B,,F,UNION RAGS,SKATING,AWESOME AGAIN,CRANE THOROUGHBRED SERVICES LLC AGENT,CARLYNE TAPSCOTT,20000,,03/26/2017,KENTUCKY,D-E,,,,10.2,https://www.youtube.com/watch?v=lEu_yfXwVh4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,479,CH,,C,ALPHA,SKETCH BOOK,STORMY ATLANTIC,EDDIE WOODS AGENT FOR DAYBREAK STABLES INC.,NOT SOLD,45000,,04/12/2017,VIRGINIA,J-K,,,,22.1,https://www.youtube.com/watch?v=Q7dwe4x6fUA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,480,B,,F,BLAME,SOLITARY LIFE,GRAND SLAM,EDDIE WOODS AGENT VII,NOT SOLD,30000,,03/26/2017,KENTUCKY,J-K,,,,10.4,https://www.youtube.com/watch?v=MaMkvqmgEGo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,481,GRR,,C,THE FACTOR,SONGOFTHECITY,SONGANDAPRAYER,BOBBY DODD AGENT,OUT,0,,05/17/2017,ONTARIO,E-F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,482,B,,F,DECLARATION OF WAR,SONOROUS,UNBRIDLED'S SONG,MASON SPRINGS LLC AGENT FOR SCURTO STABLES,JOHN SERVIS AGENT,28000,,02/02/2017,NORTH CAROLINA,K,,,,10.3,https://www.youtube.com/watch?v=a3y1UrrChIE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,483,B,,C,CONSTITUTION,SOUTHERN CHARMER,DIXIE UNION,DE MERIC SALES AGENT,LINDA RICE AGENT,180000,,04/27/2017,NEW YORK,I-J,,,,10.2,https://www.youtube.com/watch?v=0o5IoaPgOQg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,484,DKB,,F,MACLEAN'S MUSIC,SPINNING LOOKS,HARD SPUN,TOM MCCROCKLIN AGENT,OUT,0,,02/28/2017,PENNSYLVANIA,K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,486,B,,C,ALGORITHMS,SPIRIT RISING,DEHERE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT IV,OUT,0,,05/06/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-486,10.4,https://www.youtube.com/watch?v=Lw534UxQWHk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,487,CH,ON TILT,C,COMPETITIVE EDGE,SPIRITUAL UNION,CORINTHIAN,RANDY MILES AGENT II,OUT,0,,01/11/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,488,B,,C,FED BIZ,SPRING MORNING,MR. PROSPECTOR,SBM TRAINING & SALES LLC AGENT,TOP HAT THOROUGHBREDS,30000,Y,03/31/2017,ARKANSAS,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-488,10.1,https://www.youtube.com/watch?v=BIixLPHFSxE
Midlantic Two-Year-Olds in Training (2019),2019-05-21,489,DKB,INSPIRED OPTIONS,C,BULLSBAY,SPUNKY SPARROW,ATTORNEY,JAMES LAYDEN AGENT,OUT,0,,04/09/2017,PENNSYLVANIA,D,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,490,B,,F,BAYERN,STARLITE STARBRITE,MUTAKDDIM,SBM TRAINING & SALES LLC AGENT,KIM VALERIO AGENT FOR MICHAEL DUBB,50000,,02/12/2017,ONTARIO,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-490,10.1,https://www.youtube.com/watch?v=R6xYzJAvcMM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,491,DKB,,F,MIDNIGHT LUTE,STARRY PIE,PIONEERING,HOPPEL'S HORSE & CATTLE CO. INC.,NOT SOLD,24000,,01/31/2017,OKLAHOMA,L,,,,10.3,https://www.youtube.com/watch?v=prrlu6dm7DA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,492,B,,C,PALACE,STARSHIP ANGEL,RUNNING STAG,KINGS EQUINE AGENT FOR SPENDTHRIFT FARM LLC,OUT,0,,02/02/2017,KENTUCKY,T,,,,10.1,https://www.youtube.com/watch?v=IlRyd_RtSVA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,493,DKB,,F,CONGRATS,STARSONHERSHOULDER,QUIET AMERICAN,CARY FROMMER LLC AGENT,COUNTRY LIFE FARM AGENT,20000,,04/21/2017,MARYLAND,A-B,,,,10.2,https://www.youtube.com/watch?v=Ko8-1Yyj0pI
Midlantic Two-Year-Olds in Training (2019),2019-05-21,494,B,,F,BLAME,STAR'S WOMAN,ELUSIVE QUALITY,RANDY MILES AGENT IX,WASABI VENTURES STABLES,28000,,01/21/2017,KENTUCKY,B-C,,,,10.3,https://www.youtube.com/watch?v=HiEl2kb32Nk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,495,B,,C,RACE DAY,STATELY APPEAL,SUCCESSFUL APPEAL,HEMINGWAY RACING AND TRAINING STABLES AGENT,S.R.O.A. (K.O.I.D.),30000,,04/01/2017,KENTUCKY,J,,,,10.2,https://www.youtube.com/watch?v=2G3PkOW93Xg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,496,DKB,,C,WICKED STRONG,STAY COMPOSED,BERNSTEIN,CARY FROMMER LLC AGENT,RICHARD CUMMINGS,25000,,05/09/2017,NEW YORK,A-B,,,,10.3,https://www.youtube.com/watch?v=gKG8J5nT8lo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,497,DKB,,C,MALIBU MOON,STEELY MAGNOLIA,MORE THAN READY,SCANLON TRAINING & SALES AGENT X,LOTHENBACH STABLES INC,275000,,03/27/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-497,10.1,https://www.youtube.com/watch?v=APOZ_VOAdUg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,498,CH,,F,CANDY RIDE (ARG),STELLABYMOONLIGHT,MALIBU MOON,WES CARTER AGENT I,NOT SOLD,95000,,03/16/2017,KENTUCKY,F-G,,,,10.2,https://www.youtube.com/watch?v=LO1Rxo_qSZ4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,499,DKB,,F,TIZNOW,STOMPING,DIXIELAND BAND,SCANLON TRAINING & SALES AGENT IX,OUT,0,,04/14/2017,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,500,CH,,F,AMERICAN PHAROAH,STOPSHOPPINGDEBBIE,CURLIN,KINGS EQUINE AGENT,OUT,0,,02/14/2017,KENTUCKY,T,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,501,B,,F,LIAM'S MAP,STORM FRONT,A.P. INDY,CRUPI'S NEW CASTLE FARM AGENT,LAUREN CARLISLE AGENT,47000,,03/31/2017,KENTUCKY,I,,,,10.3,https://www.youtube.com/watch?v=oqTqQEXFLAo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,502,DKB,,C,TONALIST,STORM TIDE,STORM CAT,BOBBY DODD AGENT,OUT,0,,03/05/2017,KENTUCKY,E-F,,,,10.4,https://www.youtube.com/watch?v=IJDxaKh1YNo
Midlantic Two-Year-Olds in Training (2019),2019-05-21,503,DKB,,F,LIAM'S MAP,STORMY B,CHEROKEE RUN,SCANLON TRAINING & SALES AGENT I,OUT,0,,02/28/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-503,10.3,https://www.youtube.com/watch?v=S7Yb-Wzl-So
Midlantic Two-Year-Olds in Training (2019),2019-05-21,504,DKB,,C,FREUD,STRIKEALINETHRUIT,OFFICER,TOP LINE SALES LLC AGENT X,OUT,0,,04/07/2017,NEW YORK,L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,505,CH,,F,JUSTIN PHILLIP,STRIKES OF THUNDER,THUNDER GULCH,PAUL SHARP AGENT IX,SEAGULL CAPITAL LLC TIMOTHY HILLS AGENT,175000,,01/27/2017,KENTUCKY,G,,,,10.3,https://www.youtube.com/watch?v=E_pNg9G1cwM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,506,DKB,,C,GOLDEN LAD,STUTTGART,CHEROKEE RUN,C & C STABLES LLC AGENT,RICHARD VEGA RACING STABLES,40000,Y,04/21/2017,MARYLAND,J,,,,22,https://www.youtube.com/watch?v=vdSlmK2X5XU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,507,B,,F,GRAYDAR,SUDDEN GHOST,GHOSTZAPPER,STEPHENS THOROUGHBREDS LLC AGENT I,KENNETH MCPEEK AGENT FOR SELECTIVE LLC,210000,,04/13/2017,KENTUCKY,I,,,,10.1,https://www.youtube.com/watch?v=pBnk-yuHwY4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,508,CH,,F,ALPHA,SUGAR BOSS,STREET BOSS,SEQUEL BLOODSTOCK AGENT,LRE RACING LLC,110000,,01/19/2017,NEW YORK,F,,,,10.2,https://www.youtube.com/watch?v=3Gj4s9az9kQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,509,GRR,IRISH SUMMER,C,PADDY O'PRADO,SUMMERTIME,SIBERIAN SUMMER,CARY FROMMER LLC AGENT,NOT SOLD,20000,,05/12/2017,KENTUCKY,A-B,,,,10.3,https://www.youtube.com/watch?v=cLJEn_iPito
Midlantic Two-Year-Olds in Training (2019),2019-05-21,510,GRR,,C,TAPIT,SUNNY,DIXIELAND BAND,NIALL BRENNAN STABLES LLC AGENT VIII,STEVEN W YOUNG AGENT,200000,,04/18/2017,KENTUCKY,J,,,,10.4,https://www.youtube.com/watch?v=Nbcy8z9q9eY
Midlantic Two-Year-Olds in Training (2019),2019-05-21,511,CH,,C,GOLDENCENTS,SUPER PLAN,VALID WAGER,SCANLON TRAINING & SALES AGENT XV,M & R RACING,15000,,04/03/2017,KENTUCKY,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-511,10.3,https://www.youtube.com/watch?v=roozN6QRVk0
Midlantic Two-Year-Olds in Training (2019),2019-05-21,512,B,,C,HARD SPUN,SUPREME,EMPIRE MAKER,RANDY MILES AGENT III,OUT,0,,02/15/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,513,B,,F,INTO MISCHIEF,SURF LIGHT,MALIBU MOON,HARTLEY/DE RENZO THOROUGHBREDS AGENT,NOT SOLD,195000,,05/02/2017,KENTUCKY,A,,,,10.1,https://www.youtube.com/watch?v=s9_odIjg014
Midlantic Two-Year-Olds in Training (2019),2019-05-21,514,B,,F,GHOSTZAPPER,SUSHI EMPIRE,EMPIRE MAKER,SBM TRAINING & SALES LLC AGENT,COUNTRY LIFE FARM AGENT,32000,,04/11/2017,KENTUCKY,K-L,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-514,10.3,https://www.youtube.com/watch?v=6dcq8ALoj8c
Midlantic Two-Year-Olds in Training (2019),2019-05-21,515,CH,MY SWEET KAT,F,STRONG MANDATE,SWEET CAPER,CAPE TOWN,CRANE THOROUGHBRED SERVICES LLC AGENT,OUT,0,,02/25/2017,KENTUCKY,D-E,,,,10.1,https://www.youtube.com/watch?v=q8-_4ZUTdis
Midlantic Two-Year-Olds in Training (2019),2019-05-21,516,B,,F,HAMPTON COURT (AUS),SWEET JENNY,LEMON DROP KID,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,TOP HAT THOROUGHBREDS,12000,,02/24/2017,KENTUCKY,H,,,,10.2,https://www.youtube.com/watch?v=FC1Qym6SUDk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,517,GRR,SILVERBACK,C,MISSION IMPAZIBLE,SWEET N SOUR NINA,SWEETSOUTHERNSAINT,SBM TRAINING & SALES LLC AGENT,OUT,0,,02/18/2017,NEW YORK,K-L,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,518,B,,C,PALACE,SWEET PROBLEM,IS IT TRUE,BOBBY DODD AGENT,K.O.I.D.,19000,,03/22/2017,KENTUCKY,E-F,,,,10.2,https://www.youtube.com/watch?v=lWUjnbiFLbA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,519,DKB,,F,NORMANDY INVASION,SWEET SLAM,GRAND SLAM,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,RANDI PERSAUD,9000,,01/31/2017,NEW YORK,H,,,,11,https://www.youtube.com/watch?v=mWD7jaBliAM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,520,B,OCONEE,C,WICKED RICH,SWIMMER,ROCK SLIDE,WES CARTER AGENT,NOT SOLD,19000,,05/02/2017,NEW YORK,F-G,,,,10.4,https://www.youtube.com/watch?v=wM57fZ5v4t4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,521,CH,,C,BUSTIN STONES,TABUHA,BUDDHA,GRASSROOTS TRAINING & SALES LLC,GARY CONTESSA AGENT,30000,Y,03/12/2017,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=KSkrMUHm64w
Midlantic Two-Year-Olds in Training (2019),2019-05-21,522,CH,,C,PALACE MALICE,TALE OF GLORY,TALE OF THE CAT,TOM MCCROCKLIN AGENT,MORLEY RACING/ORACLE BLSK AGT,40000,,01/28/2017,KENTUCKY,K,,,,10.3,https://www.youtube.com/watch?v=0VImWtcw7EU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,523,DKB,,F,VERRAZANO,TALE UNTOLD,TALE OF THE CAT,RANDY MILES AGENT VIII,OUT,0,,03/24/2017,KENTUCKY,B-C,,,,11.1,https://www.youtube.com/watch?v=goEVTSBcLU4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,524,CH,VILE,C,LEMON DROP KID,TANDA,SWEETSOUTHERNSAINT,TOM MCCROCKLIN AGENT,OUT,0,,05/05/2017,KENTUCKY,K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,525,CH,,F,AMERICAN PHAROAH,TAP OF THE DAY,PULPIT,HARTLEY/DE RENZO THOROUGHBREDS AGENT,OUT,0,,04/02/2017,KENTUCKY,A,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,526,CH,TUMBLING SKY,C,COMPETITIVE EDGE,TAREKS DREAM,DISTORTED HUMOR,CLASSIC BLOODSTOCK AGENT II,SBMAGENT FOR B & C HORSES,200000,,02/25/2017,KENTUCKY,I,,,,10.1,https://www.youtube.com/watch?v=EOQa3YaQHfk
Midlantic Two-Year-Olds in Training (2019),2019-05-21,527,CH,,C,RACE DAY,TASLEY,MR. GREELEY,JVC TRAINING & SALES (JORGE & MARIA VILLAGOMEZ),NOT SOLD,48000,,03/13/2017,KENTUCKY,D,,,,10.3,https://www.youtube.com/watch?v=F0X1Xrl6Q6k
Midlantic Two-Year-Olds in Training (2019),2019-05-21,528,B,VEGAS STRONG,C,COLONEL JOHN,TAYRONA,A. P. WARRIOR,RANDY MILES AGENT,OXO EQUINE LLC,850000,,03/16/2017,KENTUCKY,B-C,,,,10.1,https://www.youtube.com/watch?v=VvzVsOWODE4
Midlantic Two-Year-Olds in Training (2019),2019-05-21,529,DKB,LIVE BY THE CODE,C,HONOR CODE,TEA FOR TWO,VALID EXPECTATIONS,HARTLEY/DE RENZO THOROUGHBREDS AGENT,NOT SOLD,145000,,05/27/2017,NEW YORK,A,,,,10.2,https://www.youtube.com/watch?v=aJA0hAkDVZU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,530,CH,,F,TONALIST,TEMPESTRA,TALE OF THE CAT,JAMES LAYDEN AGENT,OUT,0,,04/22/2017,KENTUCKY,D,,,,23.2,https://www.youtube.com/watch?v=pC6Iz0qWxkM
Midlantic Two-Year-Olds in Training (2019),2019-05-21,531,B,,C,SHACKLEFORD,TERUKO,CORONADO'S QUEST,PICK VIEW LLC AGENT,OUT,0,,05/09/2017,MARYLAND,C,,,,22.2,https://www.youtube.com/watch?v=DXeHV3beVuU
Midlantic Two-Year-Olds in Training (2019),2019-05-21,532,GRR,MARVIN,C,CROSS TRAFFIC,THE CAT'S REACH,BERNSTEIN,JAMES LAYDEN AGENT,OUT,0,,02/27/2017,KENTUCKY,D,,,,10.3,https://www.youtube.com/watch?v=WJqiR3Qva8o
Midlantic Two-Year-Olds in Training (2019),2019-05-21,533,DKB,,C,FREUD,THEDAMEWANTSTOWIN,GULCH,SCANLON TRAINING & SALES AGENT VII,SALLUSTO & ALBINA AGENT,145000,,03/06/2017,NEW YORK,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-533,10.4,https://www.youtube.com/watch?v=ukhsyIU5oXQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,534,GRR,DEVIL'S CODE,C,HONOR CODE,THEDEVIL WEARSNADA,UNCLE MO,CLASSIC BLOODSTOCK AGENT,NOT SOLD,45000,,02/21/2017,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=bImm3FZauIg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,535,GRR,,F,THE BIG BEAST,THERESE,EXCHANGE RATE,WAVERTREE STABLES INC. (CIARAN DUNNE) AGENT,BLACK TYPE THOROUGHBREDS,230000,,02/16/2017,FLORIDA,T,,,http://www.thorostride.com/sales/fasig-tipton-midlantic-2yos-2019-hip-535,10,https://www.youtube.com/watch?v=ptijdwK5xy8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,536,B,THE MARGE,F,SHACKLEFORD,THICKET,SUCCESSFUL APPEAL,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,PATRICE MILLER EQB INC AGT.,55000,,04/13/2017,PENNSYLVANIA,H,,,,10.1,https://www.youtube.com/watch?v=2uaCCcG8Mto
Midlantic Two-Year-Olds in Training (2019),2019-05-21,537,B,,F,INTO MISCHIEF,THISISMYSTAGE,THEATRICAL (IRE),EDDIE WOODS AGENT LXXIII,OUT,0,,02/19/2017,KENTUCKY,J-K,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,538,DKB,,F,AWESOME AGAIN,TIA TAMINA,UNCLE MO,GRASSROOTS TRAINING & SALES LLC AGENT,NOT SOLD,24000,,02/10/2017,NEW YORK,I,,,,10.4,https://www.youtube.com/watch?v=hrNpXV9S-RQ
Midlantic Two-Year-Olds in Training (2019),2019-05-21,539,B,WASABI GIRL,F,SHANGHAI BOBBY,TICK TICK BOOM,CUVEE,RANDY MILES AGENT IV,NOT SOLD,190000,,02/21/2017,KENTUCKY,B-C,,,,10.1,https://www.youtube.com/watch?v=L6EvM3lvH0E
Midlantic Two-Year-Olds in Training (2019),2019-05-21,540,DKB,,C,TONALIST,TIGER CAT LILLY,TALE OF THE CAT,RANDY MILES AGENT I,STORMY STABLE LLC,20000,Y,04/27/2017,KENTUCKY,B-C,,,,10.4,https://www.youtube.com/watch?v=4T6MdYE5Tio
Midlantic Two-Year-Olds in Training (2019),2019-05-21,541,B,MARGAUX MANIA,F,UNCLE MO,TIME TO TAP,TAPIT,RANDY MILES AGENT II,OUT,0,,04/05/2017,KENTUCKY,B-C,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,542,DKB,,F,ORB,TITANIUM JO,BERNSTEIN,EDDIE WOODS AGENT X,RANDI PERSAUD,10000,,02/28/2017,KENTUCKY,J-K,,,,11,https://www.youtube.com/watch?v=FVtBDYZ4N0Q
Midlantic Two-Year-Olds in Training (2019),2019-05-21,543,DKB,,C,INTO MISCHIEF,TIZ A CHICK,TIZNOW,NIALL BRENNAN STABLES LLC AGENT IV,MIKE RYAN AGENT,300000,,01/31/2017,KENTUCKY,J,,,,22.2,https://www.youtube.com/watch?v=aakgmdDgZQA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,544,B,,F,INCLUDE,TIZ CAMERA READY,TIZNOW,GRASSROOTS TRAINING & SALES LLC AGENT,CATHAL LYNCH,30000,Y,04/21/2017,NEW YORK,I,,,,10.3,https://www.youtube.com/watch?v=lXEl0Efuuhs
Midlantic Two-Year-Olds in Training (2019),2019-05-21,545,DKB,,C,WILL TAKE CHARGE,TIZGONE,TIZNOW,CLASSIC BLOODSTOCK AGENT IV,OUT,0,,04/28/2017,NEW YORK,I,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,546,B,,C,STREET SENSE,TREAD,ARCH,CRANE THOROUGHBRED SERVICES LLC AGENT,DENNIS O'NEILL,130000,,04/20/2017,KENTUCKY,D-E,,,,22.1,https://www.youtube.com/watch?v=MMmYVCixMb8
Midlantic Two-Year-Olds in Training (2019),2019-05-21,547,GRR,,C,RACE DAY,TRICIA'S TRAMA,ARTICLE OF FAITH,JULIE DAVIES LLC AGENT,OUT,0,,03/11/2017,KENTUCKY,C-D,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,548,DKB,GOT YOU BEAT,G,COMPETITIVE EDGE,TRIZELLE,MALIBU MOON,Q BAR J THOROUGHBREDS LLC (JENN & QUINCY ADAMS) AGENT,NOT SOLD,17000,,05/10/2017,MARYLAND,H,,,,22.3,https://www.youtube.com/watch?v=RVVsq3uzvxg
Midlantic Two-Year-Olds in Training (2019),2019-05-21,549,B,,C,PALACE MALICE,TRUE COURAGE,WAR FRONT,NIALL BRENNAN STABLES LLC AGENT XI,RANDI PERSAUD,9000,,04/07/2017,NEW YORK,J,,,,11.1,https://www.youtube.com/watch?v=n85x5wNCPIA
Midlantic Two-Year-Olds in Training (2019),2019-05-21,550,DKB,,C,MINESHAFT,TRUE WAY OF GRACE,YES IT'S TRUE,BOBBY DODD AGENT,OUT,0,,05/07/2017,KENTUCKY,E-F,,,,,
Midlantic Two-Year-Olds in Training (2019),2019-05-21,551,CH,,F,NEW YEAR'S DAY,TRULIPS,ELUSIVE QUALITY,TOP LINE SALES LLC AGENT X,OUT,0,,04/24/2017,KENTUCKY,L,,,,10.2,https://www.youtube.com/watch?v=bUm-e-3K3Xo
